BookName,ChapterName,CharacterName,Percentile,Sentiment,Sentiment Score
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.020408163265306,Neutral
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.0354457572502684,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.0408163265306123,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.051736484067311,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.0858843537414966,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.1054421768707483,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.13265306122449,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.142857142857143,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.1530612244897958,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.173469387755102,Neutral
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.204081632653061,Neutral
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.261904761904762,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.2769016697588125,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.2857142857142856,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.293731778425656,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.306122448979592,Neutral
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.326530612244898,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.380952380952381,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.4115646258503403,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.4308390022675734,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.4693877551020407,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.479770855710705,Neutral
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.503001200480192,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.5171858216971,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.520408163265306,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.5272108843537415,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.534013605442177,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.561224489795918,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.574829931972789,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.580558539205156,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.583333333333333,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.5918367346938775,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.6054421768707483,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.611037963572526,Very negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.63265306122449,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.6372549019607843,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.6666666666666665,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.673469387755102,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.6809019904258,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.6904761904761907,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.697278911564626,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.727891156462585,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.7687074829931975,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.9761904761904763,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.991091674765144,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","krittika",2.3947197926789765,Negative
